date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST,报告日,净利润,营业利润,利润总额,应收账款,存货,资产总计,负债合计,经营活动产生的现金流量净额,投资活动产生的现金流量净额,筹资活动产生的现金流量净额,现金及现金等价物净增加额,实际披露日,stock_status,营业总收入,营业总成本,营业成本,所得税费用,归属于母公司所有者的净利润,货币资金,流动资产合计,非流动资产合计,流动负债合计,非流动负债合计,所有者权益(或股东权益)合计,流通股本,流通市值
2010-01-04,sh.600000,21.83,21.87,21.16,21.19,21.69,66191338.0,1419984112.0,3,0.835129,1,-2.3052,14.435065,2.877081,5.316299,7.09124,0,2009-09-30,10290733118.98,13585412480.36,13591562852.07,1575265796.58,,1587382922414.0002,1522261210505.24,40793086276.34,-29838291377.61,7129777059.47,18084571958.2,2009-12-30,正常票,,,,,,,,,,,,7925881869.747068,167949436819.9404
2010-01-04,sh.600003,3.87,3.87,3.87,3.87,3.87,0.0,0.0,3,,0,0.0,14.616711,1.251395,6.373314,88.204958,1,2009-09-30,210125893.08,280383563.49,283723602.31,25494787.24,7265359.73,5289278813.19,1152786688.74,295097518.0,-106148066.49,-1592096.98,187357354.53,2009-12-30,退市票,558588898.36,301026613.38,217678307.0,73597709.23,201234607.87,795688029.01,1013100142.87,4276178670.32,765786688.74,387000000.0,4136492124.45,,
2010-01-04,sh.600004,10.15,10.28,10.14,10.15,10.15,15478854.0,157747809.0,3,1.52501,1,0.0,23.850926,1.936616,3.724792,72.550299,0,2009-09-30,400267874.44,545880963.13,549179352.96,1077178655.57,27653653.69,9199575635.32,2976751052.16,630370222.09,-264224011.35,-131186173.99,234960036.75,2009-12-30,正常票,2349252600.06,1806742862.18,1352172928.68,148911478.52,378685744.03,795704976.14,2012961792.16,7186613843.16,2726751052.16,250000000.0,6222824583.16,1015000163.9333513,10302251663.923515
2010-01-04,sh.600005,8.35,8.38,8.17,8.18,8.28,56517668.0,466915654.0,3,1.802594,1,-1.2077,-69.227791,2.38092,1.218806,760.47878,0,2009-09-30,1053036855.59,1389548144.66,1396552198.84,545388135.01,8963764636.97,74127607694.72,47120273123.23,6298001534.2,-3101062617.17,-3544603388.45,-347836614.88,2009-12-30,退市票,37396004895.0,36547850468.94,34170345818.91,343515343.25,1052538797.01,1882501882.2,13926558770.68,60201048924.04,34982813101.52,12137460021.71,27007334571.49,3135352053.762522,25647179799.77743
2010-01-04,sh.600006,6.93,7.07,6.9,6.91,6.86,23281430.0,162801866.0,3,1.164071,1,0.7289,70.432299,2.583973,1.062389,8.611565,0,2009-09-30,298823501.86,301008717.05,355740779.05,858309358.06,2436618925.53,14822180516.82,8129837657.01,2490061755.72,11971515.29,-1180938124.57,1326386996.48,2009-12-30,正常票,10356005144.43,10225661222.9,9027248913.17,56917277.19,256093522.33,5070132383.57,10450498242.18,4371682274.64,8036256757.12,93580899.89,6692342859.81,2000000859.0541298,13820005936.064037
2010-01-04,sh.600007,12.4,12.4,11.83,11.86,12.28,5257993.0,63162879.0,3,0.521998,1,-3.4202,38.565061,2.773622,13.55399,-586.319137,0,2009-09-30,237307076.0,315955158.0,316928207.0,16874019.0,7577056.0,8781233635.0,4473022153.0,279433146.0,-487770977.0,251727644.0,43197941.0,2009-12-30,正常票,655548161.0,339802535.0,244503080.0,79621131.0,237001344.0,235964530.0,299593722.0,8481639913.0,903022153.0,3570000000.0,4308211482.0,1007282211.8092407,11946367032.057594
2010-01-04,sh.600008,7.27,7.3,7.13,7.15,7.24,14070632.0,101152799.0,3,0.639574,1,-1.2431,47.366442,3.378579,8.130128,33.099305,0,2009-09-30,231541860.24,106853688.34,294262025.84,234306250.94,654050158.97,13420836808.0,6263358203.81,535020804.84,-216375957.3,-392136228.74,-73433678.76,2009-12-30,正常票,1340180469.74,1223582441.31,802661882.25,62720165.6,186750959.26,2042013038.26,4679753902.74,8741082905.26,2986273839.65,3277084364.16,7157478604.19,2200000625.4162927,15730004471.726494
2010-01-04,sh.600009,17.45,18.25,17.45,17.9,17.42,47821206.0,857248185.0,3,4.373319,1,2.7555,51.177737,2.736846,10.245908,317.685776,0,2009-09-30,509701065.21,596390420.0,596317129.8,1385097372.51,17927118.48,16972837384.53,4252654129.89,734624749.42,-110516932.63,-566954981.35,57152835.44,2009-12-30,正常票,2438599575.71,2031336336.02,1707351504.28,86616064.59,476635299.38,434205065.07,1887840185.39,15084997199.14,1773492910.89,2479161219.0,12720183254.64,1093476281.9725704,19573225447.30901
2010-01-04,sh.600010,4.65,4.66,4.58,4.58,4.64,31292193.0,143979130.0,3,1.150172,1,-1.2931,-44.407968,2.146984,0.785966,-32.500335,0,2009-09-30,-328884044.11,-492576743.31,-431477866.67,533276500.08,10974564710.34,40922450581.04,27219372453.4,971288870.56,-2381182025.7,238700823.78,-1171192331.36,2009-12-30,正常票,24807111724.04,25315516511.14,23967131530.54,-102593822.56,-328884044.11,3258888842.79,19513374519.78,21409076061.26,17176322816.22,10043049637.18,13703078127.64,2720653345.7604604,12460592323.582909
2010-01-04,sh.600011,8.11,8.13,7.99,8.01,8.01,13471969.0,108432774.0,3,0.468067,1,0.0,32.306034,2.427654,1.355051,-22.300194,0,2009-09-30,4241763543.0,4553440197.0,4681336180.0,7703630209.0,3896102772.0,188446334414.0,141252947603.0,11365699579.0,-18951219154.0,7623678855.0,67758238.0,2009-12-30,正常票,56677500280.0,52725722215.0,47704098180.0,439572637.0,4130611622.0,6302740998.0,21546971063.0,166899363351.0,51209585223.0,90043362380.0,47193386811.0,2878213802.7248235,23054492559.825836
2010-01-04,sh.600012,5.97,5.97,5.86,5.87,5.94,4457081.0,26295595.0,3,0.382385,1,-1.1785,14.278326,1.888064,5.647122,-496.782107,0,2009-09-30,577822225.21,743914987.33,746718088.04,,1859439.85,9068873636.36,3693863799.82,803554857.51,-736519534.24,-124383637.42,-57348314.15,2009-12-30,正常票,1303016739.73,560758625.22,380359078.28,168895862.83,535413191.72,473886398.07,499681723.25,8569191913.11,3326615078.58,367248721.24,5375009836.54,1165600376.5838096,6842074210.546963
2010-01-04,sh.600015,12.41,12.57,12.25,12.28,12.42,44973906.0,558132565.0,3,1.188528,1,-1.1272,23.507309,2.104577,3.662196,0.989417,0,2009-09-30,2642517080.41,3446519888.64,3437762666.05,,,823631673943.5598,794512434969.8301,9599909321.04,2638024058.67,-1387721175.64,10851638197.04,2009-12-30,正常票,,,,,,,,,,,,3784000545.212229,46467526695.20617
2010-01-04,sh.600016,8.03,8.15,7.92,7.93,7.91,243569126.0,1957852262.0,3,1.293997,1,0.2528,18.683444,2.96173,4.510587,3.462924,0,2009-09-30,10213000000.0,13405000000.0,13473000000.0,,,1402936000000.0,1342525000000.0,15516000000.0,-14941000000.0,-10794000000.0,-10119000000.0,2009-12-30,正常票,,,,,,,,,,,,18823005462.918385,149266433320.94278
2010-01-04,sh.600017,6.91,7.02,6.85,6.91,6.91,18001888.0,125331695.0,3,1.42805,1,0.0,33.461802,2.581259,5.402586,34.536323,0,2009-09-30,310419795.79,400772540.7,404171110.34,266732262.56,124860113.92,7683451959.34,3352728287.16,398263194.24,-1782414083.9,1679540256.92,295389367.26,2009-12-30,正常票,1753545945.85,1382184163.74,1244575335.42,93751314.55,280296349.6,545971867.73,1379863566.13,6303588393.21,1613955514.17,1738772772.99,4330723672.18,1260592276.180806,8710692628.409369
2010-01-04,sh.600018,5.81,5.85,5.77,5.79,5.8,18708002.0,108775591.0,3,0.089125,1,-0.1724,35.483349,3.94091,7.417351,103.557565,0,2009-09-30,3478277260.76,3617063228.96,3833695961.7,2531730065.51,1058082284.64,64963031366.41,27959133994.34,2219912436.2,-1010338901.55,-103821063.28,1106265399.56,2009-12-30,正常票,12059328104.11,8591536887.85,6696184816.99,355418700.94,2728400193.87,7541586004.32,22490854563.66,42472176802.75,19790305194.02,8168828800.32,37003897372.07,20990745582.047688,121536416920.0561
2010-01-04,sh.600019,9.7,9.72,9.44,9.45,9.66,78327671.0,748314223.0,3,0.44728,1,-2.1739,-85.448102,1.781482,1.123015,-40.849301,0,2009-09-30,3996824564.31,4923499598.74,5073278846.0,7582452065.84,30867997223.57,201189624007.11,102245007462.39,18933989191.13,-12721645645.8,-7760554650.99,-1540643403.42,2009-12-30,正常票,106514822913.14,102263039924.18,96898770374.22,1076454281.69,3704584433.9,5649254577.29,55683193650.86,145506430356.24997,70902632694.59,31342374767.8,98944616544.72,17511999418.70864,165488394506.79663
2010-01-04,sh.600020,4.4,4.4,4.32,4.33,4.38,9785571.0,42649469.0,3,0.762423,1,-1.1416,25.781678,1.606679,4.685414,-36.380491,0,2009-09-30,381285876.27,518410206.63,520212033.66,134222352.78,423154384.89,20902821575.02,15112979074.14,398918478.95,-1669810872.09,1010784485.28,-260107907.86,2009-12-30,正常票,1483913625.33,1014587939.35,546337028.73,138926157.39,381876653.71,1749627061.2,3700082112.77,17202739462.25,6275584022.03,8837395052.11,5789842500.88,1283483184.5314217,5557482189.021056
2010-01-04,sh.600021,5.82,5.86,5.77,5.79,5.8,5522963.0,32039201.0,3,0.258114,1,-0.1724,613.740654,2.173926,1.474093,11.369346,0,2009-09-30,370174719.74,410237947.27,379126520.82,745075407.3,384833441.51,31914614862.32,23786269898.18,2905708102.77,-853271070.52,-496130997.09,1556306035.16,2009-12-30,正常票,7785051703.56,7897798467.26,7015738789.93,8951801.08,280579633.83,2355746761.77,4085650762.25,27828964100.07,15640870606.42,8145399291.76,8128344964.14,2139737867.7638562,12389082254.352728
2010-01-04,sh.600022,5.27,5.27,5.27,5.27,5.27,0.0,0.0,3,,0,0.0,-10.33936,2.50091,0.628175,17.530706,0,2009-09-30,-605750132.89,-574069032.15,-573517252.94,795324570.37,4318889744.97,28853894351.11,22233584232.05,-1777569497.54,-2430876771.02,4003221147.49,-205512158.87,2009-12-30,正常票,18776466349.26,19350535381.41,18760142185.72,32232879.95,-607905100.08,3949554992.15,10658049430.87,18195844920.24,16376676855.29,5856907376.76,6620310119.06,,
2010-01-04,sh.600026,14.46,14.51,14.0,14.0,14.35,19419386.0,275118108.0,3,0.920982,1,-2.439,30.703656,2.24285,4.856251,-27.317877,0,2009-09-30,906434800.17,1055145304.22,1150553179.31,665016888.33,306282177.21,31789516000.45,10342881018.29,1433219282.74,-2334423909.93,-226170213.3,-1134658860.56,2009-12-30,正常票,6572293980.25,5545801415.09,5204577454.89,244118379.14,905663973.96,808310993.88,2153415400.66,29636100599.79,3076404931.68,7266476086.61,21446634982.16,2108552175.8297122,29519730461.61597
2010-01-04,sh.600027,5.38,5.38,5.29,5.3,5.37,15988109.0,84953845.0,3,0.348321,1,-1.3035,-126.709341,3.000742,1.026205,-13.196776,0,2009-09-30,1300017000.0,1370604000.0,1398741000.0,2567389000.0,1540332000.0,94904847000.0,77832407000.0,5941205000.0,-11032684000.0,4995754000.0,-95725000.0,2009-12-30,正常票,26834715000.0,25624231000.0,22299700000.0,98724000.0,904061000.0,1775166000.0,7363784000.0,87541063000.0,30353587000.0,47478820000.0,17072440000.0,4590050269.722468,24327266429.529083
2010-01-04,sh.600028,14.18,14.22,13.81,13.82,14.09,84226021.0,1180334595.0,3,0.120457,1,-1.9163,18.620188,3.284012,0.994978,-343.331721,0,2009-09-30,53365000000.0,70030000000.0,69717000000.0,29074000000.0,135940000000.0,843734000000.0,455984000000.0,109164000000.0,-71179000000.0,-37965000000.0,22000000.0,2009-12-30,正常票,893448000000.0,825723000000.0,663086000000.0,16352000000.0,50555000000.0,8601000000.0,202334000000.0,641400000000.0,292236000000.0,163748000000.0,387750000000.0,69922064305.10474,966322928696.5475
2010-01-04,sh.600029,6.09,6.12,5.97,6.05,6.06,40235931.0,244635553.0,3,2.682395,1,-0.165,-10.793932,4.689741,0.87568,-27.780597,0,2009-09-30,484000000.0,-1181000000.0,595000000.0,1268000000.0,1152000000.0,92540000000.0,79337000000.0,9035000000.0,-13519000000.0,3831000000.0,-653000000.0,2009-12-30,正常票,40830000000.0,42360000000.0,35639000000.0,111000000.0,322000000.0,3996000000.0,8684000000.0,83856000000.0,36181000000.0,43156000000.0,13203000000.0,1500000223.6807034,9075001353.268255
2010-01-04,sh.600030,32.0,32.3,31.24,31.29,31.77,110620758.0,3510114277.0,3,1.683606,1,-1.5109,26.950972,3.577852,10.902544,5.552128,0,2009-09-30,7130032414.02,9377293222.19,9418359362.07,,,180311743077.44,119412314851.79,44487355118.87,12855735285.75,-952486958.9,56388720151.88,2009-12-30,正常票,,,,,,132432197560.98,,,,,,6570465892.851416,205589877787.3208
2010-01-04,sh.600031,36.8,36.89,36.11,36.41,36.81,6169426.0,226602363.0,3,0.414612,1,-1.0867,32.168223,7.641769,3.474309,-78.787391,0,2009-09-30,2273903959.56,2568418529.84,2569540154.29,4783803302.7,3155175028.15,15890562313.43,8136819476.27,3722349681.5,-1539220301.4,-2472321157.04,-285959889.82,2009-12-30,正常票,14197531415.27,11616065816.26,9199755104.73,295636194.73,1978084741.91,2272004195.59,11319972514.95,4570589798.48,5920570733.14,2216248743.13,7753742837.16,1487999864.9339626,54178075082.245575
2010-01-04,sh.600033,6.65,6.69,6.55,6.57,6.6,30136221.0,199183832.0,3,3.374093,1,-0.4545,17.066481,2.81259,5.90145,-15.259618,0,2009-09-30,754480243.61,1012668951.91,1016781069.13,195573399.39,2589114.07,11093320978.15,5486153740.0,943415042.4,-1549573888.82,779279554.54,173120708.12,2009-12-30,正常票,1505772230.65,459561315.19,279708348.64,262300825.52,570904096.25,321897698.22,1254286731.55,9839034246.6,3855567479.43,1630586260.57,5607167238.15,893165096.5163083,5868094684.112145
2010-01-04,sh.600035,5.54,5.54,5.4,5.44,5.5,5295148.0,28915166.0,3,0.568361,1,-1.0909,17.042608,1.949115,6.838011,18.044172,0,2009-09-30,234355358.41,312641686.45,312877273.6,8672261.07,7400.0,3476660805.88,876120327.49,323031126.16,-402830432.34,274351637.78,194552331.6,2009-12-30,正常票,560721822.8,248080136.35,192959211.46,78521915.19,234265536.64,409494126.5,504224325.87,2972436480.01,876120327.49,,2600540478.39,931652242.1489159,5068188197.290103
2010-01-04,sh.600036,17.93,18.11,17.66,17.71,18.05,74613558.0,1332370091.0,3,0.476493,1,-1.8837,22.341394,3.869564,6.689706,-14.689435,0,2009-09-30,13078000000.0,16295000000.0,16457000000.0,,,2016901000000.0,1929396000000.0,52647000000.0,-59204000000.0,-4417000000.0,-10768000000.0,2009-12-30,正常票,,,,,,,,,,,,15658899081.413578,277319102731.8345
2010-01-04,sh.600037,14.24,14.55,14.01,14.43,14.19,14146028.0,202917911.0,3,1.334077,1,1.6913,48.571532,3.486483,10.464116,-30.940043,0,2009-09-30,246673608.44,259180107.52,290869721.26,10738027.89,235270721.78,5584454320.88,1193043228.41,459711884.83,-545598976.24,-158868950.36,-244756041.77,2009-12-30,正常票,1043805053.23,791475301.31,703875773.69,44196112.82,246630835.74,1415393004.65,1779250909.51,3805203411.37,768599374.48,424443853.93,4391411092.47,1060360683.8285946,15301004667.64662
2010-01-04,sh.600038,21.18,21.35,20.8,20.81,21.13,3623571.0,75824122.0,3,2.15057,1,-1.5144,70.918525,5.373706,3.184446,345.914849,0,2009-09-30,43450519.8,49869733.45,49903017.24,521959452.74,1825294306.6,3331198535.71,2024790279.12,6542194.61,-28451165.6,-33047568.57,-54956539.56,2009-12-30,正常票,1054315043.85,1004445310.4,919111342.09,6452497.44,43450519.8,74666842.48,2969087378.96,362111156.75,2024790279.12,,1306408256.59,168493515.6725891,3506350061.146579
2010-01-04,sh.600039,8.93,9.02,8.75,8.76,8.94,13140837.0,116257146.0,3,5.825083,1,-2.0134,180.180652,2.910577,0.945933,71.818109,0,2009-09-30,28278314.02,30597379.78,29717651.53,127519591.47,1179414987.29,6025426458.84,4704227246.33,154030962.29,-153702748.02,268434607.46,268762821.73,2009-12-30,正常票,1984964088.27,1963017692.72,1782118608.35,1439337.51,9091210.69,549150179.88,2805526216.75,3219900242.09,2708701257.94,1995525988.39,1321199212.51,225590553.8170014,1976173251.4369323
2010-01-04,sh.600048,22.42,22.58,21.88,21.9,22.4,27748848.0,615896167.0,3,0.870403,1,-2.2321,27.946238,3.300213,3.801295,6.523683,0,2009-09-30,1930839694.84,2459272719.03,2617153992.31,386617139.46,52847931100.09,79454825843.14,54549843671.93,5229570322.77,-190295387.69,6137705727.66,11176970348.91,2009-12-30,正常票,11451083729.84,8993032732.85,7364264588.81,686314297.47,1786628403.7,16646730874.27,78299834636.94,1154991206.2,37877699434.85,16672144237.08,24904982171.21,3188045997.0841093,69818207336.14198
2010-01-04,sh.600050,7.31,7.32,7.13,7.14,7.29,159456999.0,1148140611.0,3,0.752276,1,-2.0576,8.082658,2.129673,0.696447,-42.147637,0,2009-09-30,9230313293.0,11837406094.0,12179268657.0,10856178921.0,1320694603.0,370086041923.0,159189012383.0,47210468795.0,-60737915345.0,14476741261.0,949294711.0,2009-12-30,正常票,118218406612.0,107340615911.0,76761522724.0,2948955364.0,3095115927.0,11552004968.0,33718498625.0,336367543298.0,146796809786.0,12392202597.0,210897029540.0,21196608558.560955,151343785108.1252
2010-01-04,sh.600051,12.71,12.75,12.33,12.34,12.61,6414728.0,79928553.0,3,2.121272,1,-2.1412,33.902555,2.751062,1.317429,6.704915,0,2009-09-30,136992222.48,186860567.23,185285892.8,84862671.96,1344386145.32,4716892855.63,3180081181.57,228004996.61,6987145.23,449651171.69,684642674.59,2009-12-30,正常票,1978348649.33,1838205476.22,1682436295.37,48293670.32,91756738.99,1447459016.21,3167403051.57,1549489804.06,2527901135.62,652180045.95,1536811674.06,302400069.3923269,3731616856.301314
2010-01-04,sh.600052,8.32,8.34,8.16,8.17,8.3,7952549.0,65475851.0,3,1.883046,1,-1.5663,40.83351,4.853416,2.452897,48.203131,0,2009-09-30,-10692918.15,26698421.16,28260423.44,5514936.45,7136743824.18,9241805763.42,7755784594.71,563404044.56,8678024.87,-359968521.98,212113547.45,2009-12-30,正常票,1014938425.72,981006095.88,709206683.19,38953341.59,-12416952.59,546256912.41,8169424794.13,1072380969.29,6181131561.19,1574653033.52,1486021168.71,422323671.3282628,3450384394.751907
2010-01-04,sh.600053,9.67,10.5,9.52,10.09,9.65,3453269.0,33483790.0,3,0.955832,1,4.5596,25.277931,4.883581,18.315138,9.867637,0,2009-09-30,971739.83,538797.81,971739.83,10196428.8,2368049204.95,3017653495.22,2271123065.67,460435289.56,-75781.0,-28528185.08,431831323.48,2009-12-30,正常票,57551885.13,57013087.32,32431265.66,,979099.71,500258273.38,3002635592.71,15017902.51,1315323035.57,955800030.1,746530429.55,361284095.9499159,3645356528.134651
2010-01-04,sh.600054,18.64,19.04,18.33,18.35,18.59,5469997.0,102468396.0,3,4.650567,1,-1.291,45.023662,6.84971,7.247748,260.393616,0,2009-09-30,181754310.82,246092347.74,246287020.4,60404981.5,343163242.55,1880937448.01,599383387.71,106565709.55,-98118957.14,12937974.11,21384726.52,2009-12-30,正常票,882497902.58,637907622.14,510632410.12,64532709.58,170506455.9,307881265.78,753801059.72,1127136388.29,528880845.76,70502541.95,1281554060.3,117620002.03416057,2158327037.3268466
2010-01-04,sh.600055,10.21,10.24,10.0,10.05,10.21,3021916.0,30491402.0,3,1.396127,1,-1.5671,66.344354,4.350743,3.148809,-47.780099,0,2009-09-30,18176737.06,20928138.31,21943177.03,180851643.21,172759181.24,900271920.61,392952639.69,-19068924.63,-12599263.39,-107874209.75,-139542397.77,2009-12-30,正常票,427848088.25,407377220.52,288935424.77,3766439.97,17812854.03,119902869.93,545840947.61,354430973.0,381252639.69,11700000.0,507319280.92,216449936.14477766,2175321858.2550154
2010-01-04,sh.600056,28.0,28.0,27.13,27.19,27.85,2962004.0,81201943.0,3,1.238304,1,-2.3698,31.817438,5.216714,1.496479,10.233294,0,2009-09-30,184466507.72,250121384.48,250334492.51,851820216.98,1662213625.69,4845868235.01,3463844415.19,766239736.89,-136818545.21,94245870.27,723667061.95,2009-12-30,正常票,3442751998.08,3268123604.34,3070977271.93,65867984.79,151484735.42,1189003609.21,3980304907.21,865563327.8,2280005930.34,1183838484.85,1382023819.82,239198452.07638833,6503805911.956999
2010-01-04,sh.600057,3.98,3.98,3.98,3.98,3.98,0.0,0.0,3,,0,0.0,-4.271424,-1.404753,3.689274,130.622217,1,2009-09-30,-151608284.45,-163520022.4,-151608284.45,149968632.65,373163633.55,1274575072.44,2477183985.84,-21147310.29,299819.64,27169045.52,6075471.01,2009-12-30,正常票,293373067.88,456904190.0,258388648.17,,-140600886.54,55285729.79,659141579.87,615433492.57,2474343985.84,2840000.0,-1202608913.4,,
2010-01-04,sh.600058,19.48,19.53,19.17,19.19,19.42,7139194.0,137790818.0,3,0.666025,1,-1.1843,-24.393043,2.535001,0.268946,-13.966345,0,2009-09-30,138612427.21,158922174.26,197334740.52,1894971034.42,16992436568.75,46583943751.26,35710482413.19,-1405547657.47,-1939666648.56,3730474308.32,385451757.65,2009-12-30,正常票,53514183770.31,53667736695.57,52485250109.69,58722313.31,214454882.88,2497899218.54,33546713414.17,13037230337.09,30952345147.45,4758137265.74,10873461338.07,1071910814.1586277,20569968523.704067
2010-01-04,sh.600059,9.85,10.05,9.72,9.91,9.75,15386158.0,152796579.0,3,4.631784,1,1.641,82.12611,4.239352,9.207685,172.152662,0,2009-09-30,46507155.55,47989635.71,59214204.92,158146279.99,1017266940.1,2235143004.15,905683094.67,11813512.83,-202649647.1,119090502.94,-71505512.26,2009-12-30,正常票,467120543.63,422282821.38,292586406.09,12707049.37,45888317.65,112830444.23,1324037293.88,911105710.27,812787581.76,92895512.91,1329459909.48,332186431.8370632,3291967539.505296
2010-01-04,sh.600060,25.8,26.44,25.6,25.94,25.79,6038776.0,157046971.0,3,1.222999,1,0.5816,38.000663,4.663534,0.910812,36.850775,0,2009-09-30,311315525.02,321785174.6,384985780.68,650707982.75,2010785582.19,7970497012.78,4634408030.23,451246991.27,-202967354.5,-68139957.78,185399895.05,2009-12-30,正常票,13049337898.84,12727893833.69,10424998128.31,73670255.66,309097304.13,861199244.14,6729267786.93,1241229225.85,4514705625.17,119702405.06,3336088982.55,493767860.80773574,12808338309.352665
2010-01-04,sh.600061,10.2,10.5,10.1,10.34,10.2,7222296.0,74183644.0,3,1.683193,1,1.3725,-753.943791,8.331175,3.772622,-415.820933,0,2009-09-30,-3390110.94,3525909.63,2850229.0,53519923.55,228638486.38,838163022.68,303697407.07,-50753788.99,-18390070.39,12746172.33,-56397687.05,2009-12-30,正常票,877875841.58,876301634.4,811933431.55,6240339.94,-3544464.99,87804570.29,525480145.96,312682876.72,272526559.7,31170847.37,534465615.61,429083058.2113876,4436718821.905747
2010-01-04,sh.600062,23.65,24.1,23.49,23.71,23.55,4036750.0,95961116.0,3,1.399015,1,0.6794,30.162168,4.025045,2.710221,2796.059493,0,2009-09-30,351084706.97,412784855.88,426547960.14,740025712.26,561278678.73,4686600755.29,1249106458.59,235444986.09,-206488071.62,-143924651.88,-114967737.41,2009-12-30,正常票,3772376913.74,3360382982.63,2532924688.85,75463253.17,352833692.39,952710714.29,2960828001.17,1725772754.12,1210340565.12,38765893.47,3437494296.7,288542295.8295658,6841337834.119006
2010-01-04,sh.600063,12.38,12.65,12.25,12.46,12.34,8725372.0,109023607.0,3,2.370515,1,0.9724,220.457353,2.384053,2.791959,128.259729,0,2009-09-30,45166769.9,41930517.93,48648540.49,99238496.79,308067842.54,3815459788.03,1875462021.36,125809282.31,-190835476.44,160884221.64,95858027.51,2009-12-30,正常票,1178938262.56,1149358311.05,1002127408.46,3481770.59,44876241.48,458183788.03,977163558.35,2838296229.68,1324192969.85,551269051.51,1939997766.67,368079172.6692301,4586266491.458608
2010-01-04,sh.600064,25.68,25.79,25.0,25.06,25.44,5069798.0,128824338.0,3,1.473154,1,-1.4937,35.705796,1.527466,4.830036,24.801316,0,2009-09-30,228424296.43,276678018.8,270599896.13,145529182.67,5921148547.37,14204754301.81,8446613214.06,491066645.53,-23448652.1,-255178584.06,212439409.37,2009-12-30,正常票,1355394017.65,1306473848.72,995548370.57,42175599.7,227872063.34,680919008.93,7114132559.49,7090621742.32,5203444980.57,3243168233.49,5758141087.75,344145825.89464504,8624294396.919804
2010-01-04,sh.600066,20.01,20.34,19.68,19.68,19.99,4231745.0,84325433.0,3,1.052281,1,-1.5508,21.743509,5.389511,1.238767,67.148478,0,2009-09-30,340682885.69,387112891.51,394051043.41,804516776.09,485240048.96,5783267762.5,3860893105.43,840764580.45,-976970232.07,-22921166.66,-159294150.72,2009-12-30,正常票,5832802762.37,5470445294.41,4858571714.4,53368157.72,337409156.73,1201179997.14,3735739413.39,2047528349.11,3400946807.12,459946298.31,1922374657.07,402149710.96123564,7914306311.717117
2010-01-04,sh.600067,13.99,13.99,13.49,13.58,13.99,9262645.0,126655986.0,3,1.797679,1,-2.9307,56.32472,5.308467,2.030937,-58.21947,0,2009-09-30,187784699.33,256576365.58,262151611.19,380462363.38,5790854132.19,9379496090.88,7509968415.82,1907852999.02,186360840.84,-1680235581.14,413997343.86,2009-12-30,正常票,2936666075.73,2707136944.46,2431179344.82,74366911.86,154212843.43,1277863509.4,8543609574.68,835886516.2,6231003858.03,1278964557.79,1869527675.06,515255782.5952242,6997173527.643145
2010-01-04,sh.600068,11.79,11.79,11.45,11.47,11.71,23741827.0,274039006.0,3,1.93344,1,-2.0495,21.72656,4.409976,0.984986,48.549971,0,2009-09-30,946716952.0,1005661887.14,1098963215.79,2128150246.72,7610521299.87,39781748822.18,33178006483.47,-174658752.0,-4275823299.59,4889659834.84,450245585.83,2009-12-30,退市票,18575895783.01,17677951332.82,15800209702.33,152246263.79,865464365.41,3718170011.07,19481916200.7,20299832621.48,18929048414.98,14248958068.49,6603742338.71,1227957785.0877192,14084675794.95614
2010-01-04,sh.600069,9.47,9.56,9.3,9.42,9.43,5135764.0,48426996.0,3,1.347828,1,-0.106,-179.611075,2.616578,2.489257,13.853536,0,2009-09-30,26401898.35,6700445.36,35255368.77,237340543.81,403086304.62,4368062722.92,2282461635.23,78371087.78,-193006297.16,490667789.54,376032580.16,2009-12-30,退市票,1647616542.45,1641107528.84,1441140172.93,8853470.42,27279243.87,808845549.41,1800131844.37,2567930878.55,1713282331.12,569179304.11,2085601087.69,381040014.007722,3589396931.9527416
2010-01-04,sh.600070,9.1,9.1,8.84,8.87,8.95,2707356.0,24239185.0,3,1.924536,1,-0.8939,50.780113,2.894042,1.595211,21.26063,0,2009-09-30,38489909.45,28754206.51,43226766.32,51126167.04,103877879.07,1331650313.15,708213796.24,-11902981.06,19143219.07,-12595068.78,-5508925.97,2009-12-30,退市票,580337315.29,563572030.7,517949513.95,4736856.87,23832917.15,302206147.75,556230964.4,775419348.75,674721135.67,33492660.57,623436516.91,140675778.4733567,1247794155.0586739
2010-01-04,sh.600071,7.76,7.76,7.57,7.59,7.68,3422707.0,26150540.0,3,2.080584,1,-1.1719,50.791853,3.222929,2.074348,14.015587,0,2009-09-30,41220372.43,45714789.63,48638564.77,134724311.56,108091969.11,1133266429.85,396503747.23,115222107.66,-13044117.28,-34402975.67,68218129.13,2009-12-30,正常票,614190321.18,568575130.65,518820844.05,7418192.34,26737312.89,309822907.41,573648313.0,559618116.85,396503747.23,,736762682.62,164507032.64083546,1248608377.743941
2010-01-04,sh.600072,17.74,17.79,17.39,17.4,17.73,2981577.0,52237583.0,3,0.822625,1,-1.8613,79.414865,4.804349,4.607725,-47.436488,0,2009-09-30,52595328.99,64324826.16,65011298.73,246862403.67,496063554.32,2260897757.53,898040151.78,-170927902.69,-103100825.62,86217485.79,-185647241.14,2009-12-30,正常票,925718325.89,898332414.27,853152208.8,12415969.74,52583003.77,293699267.27,1155636925.62,1105260831.91,639892789.81,258147361.97,1362857605.75,362446679.8358912,6306572229.144506
