日期,代码,方向,成交价,成交额,费用,因子值,未来1天收益,未来1周收益,未来1月收益,备注
2023-10-13,sh.600170,卖出,2.71,21951.0,16.682760000000002,,,,,调仓卖出
2023-10-13,sh.600868,卖出,2.64,20856.0,15.850560000000002,,,,,调仓卖出
2023-10-13,sz.000897,买入,2.34,21528.0,5.59728,2.34,-0.017094017094017144,-0.008547008547008517,-0.029914529914529808,调仓买入
2023-10-13,sz.000820,买入,3.54,21594.0,5.61444,3.54,0.008474576271186418,-0.02824858757062154,0.062146892655367214,调仓买入
2023-10-13,sh.600824,买入,3.55,21300.0,5.538,3.55,0.0028169014084507005,-0.030985915492957705,0.04788732394366213,调仓买入
2023-10-13,sh.601619,买入,3.8,21280.0,5.5328,3.8,-0.013157894736842035,-0.03684210526315779,-0.047368421052631504,调仓买入
2024-01-05,sh.600824,卖出,3.94,23640.0,17.9664,,,,,调仓卖出
2024-01-05,sz.002445,买入,2.27,24516.0,6.374160000000001,2.27,-0.008810572687224627,-0.00440528634361248,-0.14537444933920707,调仓买入
2024-01-12,sz.000820,卖出,4.39,26778.999999999996,20.352039999999995,,,,,调仓卖出
2024-01-12,sh.600094,买入,2.95,26845.0,6.979699999999999,2.95,0.006779661016949268,-0.016949152542372947,-0.07457627118644072,调仓买入
2024-02-02,sh.601619,卖出,3.04,17024.0,13.68224,,,,,调仓卖出
2024-02-02,sz.002133,买入,2.89,17051.0,5.17051,2.89,-0.10034602076124566,-0.1418685121107267,-0.0761245674740485,调仓买入
2024-04-03,sz.002445,卖出,2.17,23436.0,17.81136,,,,,调仓卖出
2024-04-03,sh.600094,卖出,3.39,30849.0,23.44524,,,,,调仓卖出
2024-04-03,sz.002133,卖出,2.86,16874.0,13.605739999999999,,,,,调仓卖出
2024-04-03,sz.000981,买入,1.55,23560.0,6.1255999999999995,1.55,-0.006451612903225823,-0.04516129032258065,-0.012903225806451646,调仓买入
2024-04-03,sh.601619,买入,3.43,23324.0,6.064240000000001,3.43,0.017492711370262315,0.020408163265306145,0.017492711370262315,调仓买入
2024-04-03,sz.000530,买入,4.44,23532.000000000004,6.118320000000001,4.44,-0.031531531531531654,-0.031531531531531654,-0.056306306306306286,调仓买入
2024-04-30,sz.000530,卖出,4.14,21942.0,16.67592,,,,,调仓卖出
2024-04-30,sz.002535,买入,3.89,22562.0,5.8661200000000004,3.89,0.0,-0.04113110539845766,-0.15681233933161964,调仓买入
2024-07-05,sh.600166,卖出,2.28,14591.999999999998,12.44192,,,,,调仓卖出
2024-07-05,sz.000897,卖出,2.09,19228.0,14.806280000000001,,,,,调仓卖出
2024-07-05,sz.000981,卖出,1.34,20368.0,15.479680000000002,,,,,调仓卖出
2024-07-05,sh.601619,卖出,3.04,20672.0,15.71072,,,,,调仓卖出
2024-07-05,sz.002535,卖出,3.38,19604.0,14.99804,,,,,调仓卖出
2024-07-05,sh.600800,买入,2.02,18786.0,5.18786,2.02,-0.024752475247524774,-0.00990099009900991,0.014851485148514865,调仓买入
2024-07-05,sz.002565,买入,2.42,18634.0,5.18634,2.42,-0.04132231404958686,0.004132231404958775,0.08677685950413228,调仓买入
2024-07-05,sz.000632,买入,2.75,18700.0,5.187,2.75,-0.043636363636363695,0.0036363636363636598,0.0072727272727273196,调仓买入
2024-07-05,sz.002109,买入,3.26,18582.0,5.18582,3.26,-0.021472392638036797,-0.021472392638036797,-0.16564417177914104,调仓买入
2024-07-05,sz.002692,买入,3.31,18536.0,5.18536,3.31,-0.01812688821752273,0.0,0.0332326283987916,调仓买入
2024-07-26,sz.002692,卖出,3.38,18928.0,14.65328,,,,,调仓卖出
2024-07-26,sh.600186,买入,3.2,19840.0,5.1984,3.2,-0.006249999999999978,0.043749999999999956,-0.04375000000000007,调仓买入
2024-09-30,sh.600800,卖出,2.52,23436.0,17.81136,,,,,调仓卖出
2024-09-30,sz.000632,卖出,3.35,22780.0,17.312800000000003,,,,,调仓卖出
2024-09-30,sz.002109,卖出,3.11,17727.0,14.04077,,,,,调仓卖出
2024-09-30,sz.002321,买入,2.0,21200.0,5.512,2.0,0.030000000000000027,-0.07499999999999996,0.11499999999999999,调仓买入
2024-09-30,sz.000573,买入,2.8,21280.0,5.5328,2.8,0.028571428571428692,-0.08571428571428563,0.0071428571428571175,调仓买入
2024-09-30,sz.002692,买入,4.04,21008.0,5.462079999999999,4.04,0.034653465346534684,0.0024752475247524774,0.14356435643564347,调仓买入
2024-10-18,sh.600186,卖出,4.33,26846.0,20.40296,,,,,调仓卖出
2024-10-18,sh.601700,买入,4.23,27072.000000000004,7.0387200000000005,4.23,0.0,0.14893617021276584,0.1300236406619384,调仓买入
2024-10-25,sh.601700,卖出,4.86,31104.000000000004,23.63904,,,,,调仓卖出
2024-10-25,sh.600186,买入,4.6,31279.999999999996,8.1328,4.6,0.010869565217391353,-0.008695652173913104,0.0826086956521741,调仓买入
2024-11-01,sz.002692,卖出,4.78,24856.0,18.89056,,,,,调仓卖出
2024-11-01,sz.002072,买入,4.66,24698.0,6.42148,4.66,0.0193133047210301,0.051502145922746934,0.10729613733905574,调仓买入
2024-11-08,sz.002072,卖出,4.9,25970.000000000004,19.7372,,,,,调仓卖出
2024-11-08,sz.002692,买入,4.66,26096.0,6.78496,4.66,0.006437768240343367,-0.09442060085836923,-0.015021459227467893,调仓买入
2024-11-15,sh.600186,卖出,5.2,35360.0,26.8736,,,,,调仓卖出
2024-11-15,sh.601700,买入,4.78,35372.0,9.19672,4.78,-0.006276150627615107,0.012552301255229992,0.03556485355648542,调仓买入
2024-11-22,sh.601700,卖出,4.84,35816.0,27.22016,,,,,调仓卖出
2024-11-22,sz.002480,买入,4.56,35568.0,9.247679999999999,4.56,0.03508771929824572,0.1557017543859649,0.23245614035087736,调仓买入
2024-11-29,sz.002480,卖出,5.27,41106.0,31.240560000000002,,,,,调仓卖出
2024-11-29,sh.601989,买入,4.8,41280.0,10.732800000000001,4.8,0.018750000000000044,0.014583333333333393,0.014583333333333393,调仓买入
2024-12-20,sh.601989,卖出,4.83,41538.0,31.568880000000004,,,,,调仓卖出
2024-12-20,sh.601700,买入,4.81,41366.0,10.75516,4.81,-0.043659043659043606,-0.02079002079002068,-0.09563409563409564,调仓买入
2024-12-27,sh.601700,卖出,4.71,40506.0,30.78456,,,,,调仓卖出
2024-12-27,sz.002072,买入,4.48,40320.00000000001,10.483200000000002,4.48,-0.04241071428571441,-0.1250000000000001,-0.008928571428571397,调仓买入
2025-01-03,sz.002565,卖出,2.87,22099.0,16.79524,,,,,调仓卖出
2025-01-03,sz.002321,卖出,2.23,23638.0,17.96488,,,,,调仓卖出
2025-01-03,sz.000573,卖出,3.43,26068.0,19.811680000000003,,,,,调仓卖出
2025-01-03,sh.600208,买入,2.81,23885.0,6.210100000000001,2.81,0.014234875444839812,0.0,0.0996441281138789,调仓买入
2025-01-03,sz.002356,买入,3.22,23828.0,6.1952799999999995,3.22,-0.03105590062111807,0.01552795031055898,0.024844720496894235,调仓买入
2025-01-03,sz.002562,买入,4.0,23600.0,6.136,4.0,0.004999999999999893,0.014999999999999902,0.11250000000000004,调仓买入
2025-02-28,sz.002692,卖出,5.54,31024.0,23.57824,,,,,调仓卖出
2025-02-28,sz.002480,买入,5.17,31537.0,8.19962,5.17,-0.021276595744680882,-0.013539651837524258,0.04061895551257244,调仓买入
2025-03-14,sz.002480,卖出,5.47,33367.0,25.358919999999998,,,,,调仓卖出
2025-03-14,sh.601500,买入,5.39,33418.0,8.68868,5.39,0.016697588126159735,0.011131725417439897,-0.12430426716140996,调仓买入
2025-03-21,sh.601500,卖出,5.45,33790.0,25.6804,,,,,调仓卖出
2025-03-21,sz.002692,买入,5.39,33418.0,8.68868,5.39,-0.01298701298701288,0.07977736549165138,-0.13172541743970312,调仓买入
2025-03-28,sz.002692,卖出,5.82,36084.0,27.423840000000002,,,,,调仓卖出
2025-03-28,sz.002480,买入,5.38,36046.0,9.37196,5.38,-0.011152416356877248,-0.0799256505576208,-0.0427509293680296,调仓买入
2025-04-03,sz.002072,卖出,4.23,38070.00000000001,28.933200000000006,,,,,调仓卖出
2025-04-03,sh.600208,卖出,2.9,24650.0,18.734,,,,,调仓卖出
2025-04-03,sz.002356,卖出,2.91,21534.0,16.36584,,,,,调仓卖出
2025-04-03,sz.002562,卖出,4.1,24189.999999999996,18.3844,,,,,调仓卖出
2025-04-03,sz.002480,卖出,5.5,36850.0,28.006,,,,,调仓卖出
2025-04-03,sz.002321,买入,2.4,29040.0,7.5504,2.4,0.050000000000000044,0.07500000000000018,-0.004166666666666541,调仓买入
2025-04-03,sz.002476,买入,4.51,28864.0,7.50464,4.51,-0.0997782705099779,-0.09312638580931265,-0.011086474501108556,调仓买入
2025-04-03,sz.000966,买入,4.85,28614.999999999996,7.4399,4.85,-0.06597938144329885,-0.05154639175257736,0.04742268041237119,调仓买入
2025-04-03,sh.601500,买入,5.27,28984.999999999996,7.536099999999999,5.27,-0.10056925996204924,-0.12523719165085379,-0.10626185958254264,调仓买入
2025-04-03,sz.000600,买入,6.07,28529.0,7.41754,6.07,-0.054365733113673764,-0.06589785831960471,0.0807248764415156,调仓买入
2025-04-18,sz.000600,卖出,6.31,29656.999999999996,22.539319999999996,,,,,调仓卖出
2025-04-18,sh.600428,买入,5.84,30952.0,8.04752,5.84,0.005136986301369939,0.022260273972602773,0.08390410958904115,调仓买入
2025-05-16,sh.600428,卖出,6.4,33920.0,25.779200000000003,,,,,调仓卖出
2025-05-16,sh.600186,买入,6.36,33708.0,8.76408,6.36,0.0031446540880502027,-0.04088050314465419,-0.05188679245283023,调仓买入
2025-06-06,sh.600186,卖出,6.34,33602.0,25.53752,,,,,调仓卖出
2025-06-06,sh.600428,买入,6.17,33935.0,8.8231,6.17,0.0032414910858995505,0.03241491085899506,0.04051863857374394,调仓买入
2025-06-13,sh.600428,卖出,6.37,35035.0,26.626600000000003,,,,,调仓卖出
2025-06-13,sh.600186,买入,6.03,34974.0,9.093240000000002,6.03,0.0,-0.046434494195688236,0.03316749585406309,调仓买入
2025-07-04,sz.002321,卖出,2.39,28919.0,21.97844,,,,,调仓卖出
2025-07-04,sz.002476,卖出,4.75,30400.0,23.104000000000003,,,,,调仓卖出
2025-07-04,sz.000966,卖出,4.69,27671.000000000004,21.029960000000003,,,,,调仓卖出
2025-07-04,sh.601500,卖出,4.61,25355.0,19.2698,,,,,调仓卖出
2025-07-04,sh.600186,卖出,5.89,34162.0,25.96312,,,,,调仓卖出
2025-07-04,sz.000751,买入,3.17,29164.0,7.5826400000000005,3.17,0.0,0.05362776025236582,0.04731861198738163,调仓买入
2025-07-04,sz.002523,买入,3.63,29040.0,7.5504,3.63,0.01377410468319562,0.024793388429752206,0.07438016528925617,调仓买入
2025-07-04,sh.600219,买入,3.92,29008.0,7.5420799999999995,3.92,-0.012755102040816313,0.005102040816326481,0.0025510204081633514,调仓买入
2025-07-04,sz.002259,买入,4.09,29039.0,7.550140000000001,4.09,0.009779951100244544,0.017114914425427896,-0.024449877750611138,调仓买入
2025-07-04,sz.002671,买入,4.57,28791.0,7.48566,4.57,0.015317286652078543,0.026258205689277947,0.06564551422319465,调仓买入
2025-07-11,sz.002671,卖出,4.69,29547.000000000004,22.455720000000003,,,,,调仓卖出
2025-07-11,sh.601218,买入,4.26,30672.0,7.9747200000000005,4.26,0.007042253521126751,-0.00704225352112664,0.011737089201877993,调仓买入
2025-08-22,sz.002259,卖出,4.94,35074.0,26.656239999999997,,,,,调仓卖出
2025-08-22,sz.002251,买入,4.8,35040.0,9.1104,4.8,0.039583333333333526,0.2354166666666666,0.20416666666666683,调仓买入
2025-08-29,sz.002251,卖出,5.93,43289.0,32.899640000000005,,,,,调仓卖出
2025-08-29,sz.002259,买入,4.47,43359.0,11.273340000000001,4.47,0.0,-0.04921700223713643,-0.11409395973154357,调仓买入
2025-09-26,sh.601218,卖出,5.67,40824.0,31.026239999999998,,,,,调仓卖出
2025-09-26,sz.000802,买入,4.54,40860.0,10.6236,4.54,0.0,-0.00440528634361248,0.017621145374449254,调仓买入
2025-09-30,sz.002523,卖出,3.88,31040.0,23.5904,,,,,调仓卖出
2025-09-30,sh.600219,卖出,3.96,29304.0,22.271040000000003,,,,,调仓卖出
2025-09-30,sz.002259,卖出,4.08,39576.0,30.077759999999998,,,,,调仓卖出
2025-09-30,sh.600166,买入,2.74,33154.0,8.620040000000001,2.74,0.010948905109488871,0.021897810218977964,0.058394160583941535,调仓买入
2025-09-30,sz.002671,买入,4.87,33116.0,8.61016,4.87,0.006160164271047375,0.045174537987679564,0.11293634496919913,调仓买入
2025-09-30,sz.002701,买入,5.41,33001.0,8.580259999999999,5.41,0.003696857670979492,0.20147874306839175,0.09426987060998138,调仓买入
2025-10-17,sz.002701,卖出,6.31,38491.0,29.25316,,,,,调仓卖出
2025-10-17,sh.600186,买入,5.65,38985.0,10.136099999999999,5.65,0.003539823008849474,0.010619469026548645,0.031858407079645934,调仓买入
2025-12-31,sz.000751,卖出,4.09,37628.0,28.597279999999998,,,,,调仓卖出
2025-12-31,sz.002701,买入,5.95,37485.0,9.7461,5.95,-0.003361344537815225,0.015126050420168013,-0.015126050420168013,调仓买入
2026-03-20,sh.600186,卖出,6.55,45195.0,34.3482,,,,,调仓卖出
2026-03-20,sh.600576,买入,6.22,44784.0,11.643839999999999,6.22,,,,调仓买入
