date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2010-03-12,sh.600068,13.0500,13.2600,12.9000,12.9700,13.0400,16079214,210532409.0000,3,1.144145,1,-0.536800,26.597165,5.398593,1.205798,59.433781,0
2010-03-15,sh.600068,12.9600,13.1000,12.8800,13.0800,12.9700,10692623,138820603.0000,3,0.760853,1,0.848100,26.822739,5.444379,1.216024,59.937846,0
2010-03-16,sh.600068,13.1500,13.1900,13.0300,13.1900,13.0800,9947451,130548813.0000,3,0.707829,1,0.841000,27.048312,5.490165,1.226251,60.441910,0
2010-03-17,sh.600068,13.2000,13.4000,13.1200,13.3600,13.1900,21316978,282794067.0000,3,1.516848,1,1.288900,27.396926,5.560925,1.242055,61.220919,0
2010-03-18,sh.600068,13.3800,13.4900,13.1600,13.3300,13.3600,11754714,156510299.0000,3,0.836428,1,-0.224600,27.335406,5.548438,1.239266,61.083447,0
2010-03-19,sh.600068,13.3300,13.3300,13.3300,13.3300,13.3300,0,0.0000,3,,0,0.000000,27.335406,5.548438,1.239266,61.083447,0
2010-03-22,sh.600068,13.6500,13.8700,13.4900,13.5900,13.3300,37108033,507591111.0000,3,2.640489,1,1.950500,27.868580,5.656660,1.263438,62.274872,0
2010-03-23,sh.600068,13.6400,13.7900,13.5400,13.7400,13.5900,17767159,243250104.0000,3,1.264254,1,1.103800,28.176180,5.719095,1.277383,62.962232,0
2010-03-24,sh.600068,13.8100,14.4500,13.7000,14.2100,13.7400,50025272,706200078.0000,3,3.559638,1,3.420700,29.139994,5.914727,1.321078,65.115962,0
2010-03-25,sh.600068,14.4500,14.8500,14.2100,14.2700,14.2100,50567690,732334129.0000,3,3.598235,1,0.422200,29.263034,5.939701,1.326657,65.390907,0
2010-03-26,sh.600068,14.3000,14.3900,14.1000,14.2900,14.2700,23423818,333679813.0000,3,1.666764,1,0.140200,29.304047,5.948026,1.328516,65.482555,0
2010-03-29,sh.600068,14.2500,14.5800,14.2200,14.3800,14.2900,21505880,309112922.0000,3,1.530290,1,0.629800,29.488607,5.985487,1.336883,65.894971,0
2010-03-30,sh.600068,14.4000,14.4000,14.1200,14.1900,14.3800,17815880,253429850.0000,3,1.267721,1,-1.321300,29.098981,5.906402,1.319219,65.024314,0
2010-03-31,sh.600068,14.1900,14.5000,14.1900,14.3800,14.1900,17486173,250659796.0000,3,1.244260,1,1.339000,29.488607,5.985487,1.336883,65.894971,0
2010-04-01,sh.600068,14.4000,14.8000,14.2200,14.6100,14.3800,27250046,398241876.0000,3,1.939026,1,1.599400,29.960261,6.081221,1.358266,66.948924,0
2010-04-02,sh.600068,14.5600,14.6600,14.4100,14.4700,14.6100,14679109,212842238.0000,3,1.044518,1,-0.958200,29.673168,6.022948,1.345250,66.307387,0
2010-04-06,sh.600068,14.5400,14.6300,14.1500,14.2200,14.4700,22809588,326304211.0000,3,1.623057,1,-1.727700,29.160501,5.918889,1.322008,65.161786,0
2010-04-07,sh.600068,14.2000,14.3400,14.0500,14.1400,14.2200,15791110,223893988.0000,3,1.123645,1,-0.562600,28.996447,5.885590,1.314571,64.795194,0
2010-04-08,sh.600068,14.1800,14.5800,14.1200,14.2400,14.1400,23906705,343038710.0000,3,1.701125,1,0.707200,29.201514,5.927214,1.323868,65.253434,0
2010-04-09,sh.600068,14.2600,14.5300,14.2400,14.4600,14.2400,19708412,283891064.0000,3,1.402387,1,1.544900,29.652661,6.018786,1.344321,66.261563,0
2010-04-12,sh.600068,14.5300,14.8500,14.3700,14.8200,14.4600,34003799,497287485.0000,3,2.419601,1,2.489600,26.042018,4.209233,1.295279,31.843558,0
2010-04-13,sh.600068,14.8500,15.0000,14.3200,14.6400,14.8200,31621122,465124821.0000,3,2.250058,1,-1.214600,25.725719,4.158109,1.279547,31.456794,0
2010-04-14,sh.600068,14.6500,14.7000,14.3000,14.6000,14.6400,16432245,238714689.0000,3,1.169266,1,-0.273200,25.655430,4.146748,1.276051,31.370846,0
2010-04-15,sh.600068,14.6300,14.6600,14.3400,14.3900,14.6000,14307748,206224070.0000,3,1.018094,1,-1.438400,25.286413,4.087103,1.257697,30.919622,0
2010-04-16,sh.600068,14.3500,14.4200,14.1500,14.3000,14.3900,10535530,150322828.0000,3,0.749675,1,-0.625400,25.128263,4.061541,1.249831,30.726240,0
2010-04-19,sh.600068,14.2000,14.2900,13.2800,13.4300,14.3000,24582389,340705791.0000,3,1.749204,1,-6.083900,23.599481,3.814440,1.173792,28.856881,0
2010-04-20,sh.600068,13.4500,13.6000,13.0600,13.5400,13.4300,19209224,256020125.0000,3,1.366867,1,0.819100,23.792775,3.845683,1.183406,29.093237,0
2010-04-21,sh.600068,13.6100,13.9900,13.4600,13.9500,13.5400,21986081,303024226.0000,3,1.564459,1,3.028100,24.513236,3.962132,1.219241,29.974199,0
2010-04-22,sh.600068,13.9900,14.2200,13.7900,13.8100,13.9500,23292159,326969408.0000,3,1.657395,1,-1.003600,24.267225,3.922369,1.207005,29.673383,0
